event_id,customer_id,event_date,event_month,event_type,mrr,plan_name
EVT003917,CUST0267,2023-01-26,2023-01,Recurring,79,Professional
EVT003918,CUST0267,2023-02-25,2023-02,Recurring,79,Professional
EVT003919,CUST0267,2023-03-27,2023-03,Recurring,79,Professional
EVT003920,CUST0267,2023-04-26,2023-04,Recurring,79,Professional
EVT003921,CUST0267,2023-05-26,2023-05,Recurring,79,Professional
EVT003922,CUST0267,2023-06-25,2023-06,Recurring,79,Professional
EVT003923,CUST0267,2023-07-25,2023-07,Recurring,79,Professional
EVT003924,CUST0267,2023-08-24,2023-08,Recurring,79,Professional
EVT003925,CUST0267,2023-09-23,2023-09,Recurring,79,Professional
EVT003926,CUST0267,2023-10-23,2023-10,Recurring,79,Professional
EVT003927,CUST0267,2023-11-22,2023-11,Recurring,79,Professional
EVT003928,CUST0267,2023-12-22,2023-12,Recurring,79,Professional
EVT003929,CUST0267,2024-01-21,2024-01,Recurring,79,Professional
EVT003930,CUST0267,2024-02-20,2024-02,Recurring,79,Professional
EVT003931,CUST0267,2024-03-21,2024-03,Recurring,79,Professional
EVT003932,CUST0268,2023-05-15,2023-05,New,149,Business
EVT003933,CUST0268,2023-06-14,2023-06,Recurring,149,Business
EVT003934,CUST0268,2023-07-14,2023-07,Recurring,149,Business
EVT003935,CUST0268,2023-08-13,2023-08,Recurring,149,Business
EVT003936,CUST0268,2023-09-12,2023-09,Recurring,149,Business
EVT003937,CUST0268,2023-10-12,2023-10,Recurring,149,Business
EVT003938,CUST0268,2023-11-11,2023-11,Recurring,149,Business
EVT003939,CUST0268,2023-12-11,2023-12,Recurring,149,Business
EVT003940,CUST0268,2024-01-10,2024-01,Recurring,149,Business
EVT003941,CUST0268,2024-02-09,2024-02,Recurring,149,Business
EVT003942,CUST0268,2024-03-10,2024-03,Recurring,149,Business
EVT003943,CUST0269,2022-12-31,2022-12,New,79,Professional
EVT003944,CUST0269,2023-01-30,2023-01,Recurring,79,Professional
EVT003945,CUST0269,2023-03-01,2023-03,Recurring,79,Professional
EVT003946,CUST0269,2023-03-31,2023-03,Recurring,79,Professional
EVT003947,CUST0269,2023-04-30,2023-04,Recurring,79,Professional
EVT003948,CUST0269,2023-05-30,2023-05,Recurring,79,Professional
EVT003949,CUST0269,2023-06-29,2023-06,Recurring,79,Professional
EVT003950,CUST0269,2023-07-29,2023-07,Downgrade,29,Professional
EVT003951,CUST0269,2023-08-28,2023-08,Recurring,79,Professional
EVT003952,CUST0269,2023-09-27,2023-09,Recurring,79,Professional
EVT003953,CUST0269,2023-10-27,2023-10,Recurring,79,Professional
EVT003954,CUST0269,2023-11-26,2023-11,Recurring,79,Professional
EVT003955,CUST0269,2023-12-26,2023-12,Recurring,79,Professional
EVT003956,CUST0269,2024-01-25,2024-01,Recurring,79,Professional
EVT003957,CUST0269,2024-02-24,2024-02,Recurring,79,Professional
EVT003958,CUST0269,2024-03-25,2024-03,Recurring,79,Professional
EVT003959,CUST0270,2023-06-11,2023-06,New,79,Professional
EVT003960,CUST0270,2023-07-11,2023-07,Recurring,79,Professional
EVT003961,CUST0270,2023-08-10,2023-08,Recurring,79,Professional
EVT003962,CUST0270,2023-09-09,2023-09,Recurring,79,Professional
EVT003963,CUST0270,2023-10-09,2023-10,Recurring,79,Professional
EVT003964,CUST0270,2023-11-08,2023-11,Recurring,79,Professional
EVT003965,CUST0270,2023-12-08,2023-12,Recurring,79,Professional
EVT003966,CUST0270,2024-01-07,2024-01,Recurring,79,Professional
EVT003967,CUST0270,2024-02-06,2024-02,Recurring,79,Professional
EVT003968,CUST0270,2024-03-07,2024-03,Recurring,79,Professional
EVT003969,CUST0271,2022-01-21,2022-01,New,79,Professional
EVT003970,CUST0271,2022-02-20,2022-02,Recurring,79,Professional
EVT003971,CUST0271,2022-03-22,2022-03,Recurring,79,Professional
EVT003972,CUST0271,2022-04-21,2022-04,Recurring,79,Professional
EVT003973,CUST0271,2022-05-21,2022-05,Recurring,79,Professional
EVT003974,CUST0271,2022-06-20,2022-06,Recurring,79,Professional
EVT003975,CUST0271,2022-07-20,2022-07,Recurring,79,Professional
EVT003976,CUST0271,2022-08-19,2022-08,Recurring,79,Professional
EVT003977,CUST0271,2022-09-18,2022-09,Recurring,79,Professional
EVT003978,CUST0271,2022-10-18,2022-10,Recurring,79,Professional
EVT003979,CUST0271,2022-11-17,2022-11,Recurring,79,Professional
EVT003980,CUST0271,2022-12-17,2022-12,Recurring,79,Professional
EVT003981,CUST0271,2023-01-16,2023-01,Recurring,79,Professional
EVT003982,CUST0271,2023-02-15,2023-02,Recurring,79,Professional
EVT003983,CUST0271,2023-03-17,2023-03,Recurring,79,Professional
EVT003984,CUST0271,2023-04-16,2023-04,Recurring,79,Professional
EVT003985,CUST0271,2023-05-16,2023-05,Recurring,79,Professional
EVT003986,CUST0271,2023-06-15,2023-06,Recurring,79,Professional
EVT003987,CUST0271,2023-07-15,2023-07,Recurring,79,Professional
EVT003988,CUST0271,2023-08-14,2023-08,Recurring,79,Professional
EVT003989,CUST0271,2023-09-13,2023-09,Recurring,79,Professional
EVT003990,CUST0271,2023-10-13,2023-10,Recurring,79,Professional
EVT003991,CUST0271,2023-11-12,2023-11,Recurring,79,Professional
EVT003992,CUST0271,2023-12-12,2023-12,Recurring,79,Professional
EVT003993,CUST0271,2024-01-11,2024-01,Recurring,79,Professional
EVT003994,CUST0271,2024-02-10,2024-02,Recurring,79,Professional
EVT003995,CUST0271,2024-03-11,2024-03,Recurring,79,Professional
EVT003996,CUST0272,2023-02-24,2023-02,New,29,Starter
EVT003997,CUST0272,2023-03-26,2023-03,Recurring,29,Starter
EVT003998,CUST0272,2023-04-25,2023-04,Recurring,29,Starter
EVT003999,CUST0272,2023-05-25,2023-05,Recurring,29,Starter
EVT004000,CUST0272,2023-06-24,2023-06,Recurring,29,Starter
EVT004001,CUST0272,2023-07-24,2023-07,Recurring,29,Starter
EVT004002,CUST0272,2023-08-23,2023-08,Recurring,29,Starter
EVT004003,CUST0272,2023-09-22,2023-09,Recurring,29,Starter
EVT004004,CUST0272,2023-10-22,2023-10,Recurring,29,Starter
EVT004005,CUST0272,2023-11-21,2023-11,Recurring,29,Starter
EVT004006,CUST0272,2023-12-21,2023-12,Recurring,29,Starter
EVT004007,CUST0272,2024-01-20,2024-01,Recurring,29,Starter
EVT004008,CUST0272,2024-02-19,2024-02,Recurring,29,Starter
EVT004009,CUST0272,2024-03-20,2024-03,Recurring,29,Starter
EVT004010,CUST0273,2023-06-27,2023-06,New,79,Professional
EVT004011,CUST0273,2023-07-27,2023-07,Recurring,79,Professional
EVT004012,CUST0273,2023-08-26,2023-08,Recurring,79,Professional
EVT004013,CUST0273,2023-09-25,2023-09,Recurring,79,Professional
EVT004014,CUST0273,2023-10-25,2023-10,Upgrade,149,Professional
EVT004015,CUST0273,2023-11-24,2023-11,Recurring,79,Professional
EVT004016,CUST0273,2023-12-24,2023-12,Recurring,79,Professional
EVT004017,CUST0273,2024-01-23,2024-01,Recurring,79,Professional
EVT004018,CUST0273,2024-02-22,2024-02,Recurring,79,Professional
EVT004019,CUST0273,2024-03-23,2024-03,Recurring,79,Professional
EVT004020,CUST0274,2022-08-27,2022-08,New,29,Starter
EVT004021,CUST0274,2022-09-26,2022-09,Recurring,29,Starter
EVT004022,CUST0274,2022-10-26,2022-10,Recurring,29,Starter
EVT004023,CUST0274,2022-11-25,2022-11,Recurring,29,Starter
EVT004024,CUST0274,2022-12-25,2022-12,Recurring,29,Starter
EVT004025,CUST0274,2023-01-24,2023-01,Recurring,29,Starter
EVT004026,CUST0274,2023-02-23,2023-02,Recurring,29,Starter
EVT004027,CUST0274,2023-03-25,2023-03,Recurring,29,Starter
EVT004028,CUST0274,2023-04-24,2023-04,Recurring,29,Starter
EVT004029,CUST0274,2023-05-24,2023-05,Recurring,29,Starter
EVT004030,CUST0274,2023-06-23,2023-06,Recurring,29,Starter
EVT004031,CUST0274,2023-07-23,2023-07,Recurring,29,Starter
EVT004032,CUST0274,2023-08-22,2023-08,Recurring,29,Starter
EVT004033,CUST0274,2023-09-21,2023-09,Recurring,29,Starter
EVT004034,CUST0275,2022-11-05,2022-11,New,149,Business
EVT004035,CUST0275,2022-12-05,2022-12,Recurring,149,Business
EVT004036,CUST0275,2023-01-04,2023-01,Recurring,149,Business
EVT004037,CUST0275,2023-02-03,2023-02,Upgrade,299,Business
EVT004038,CUST0275,2023-03-05,2023-03,Recurring,149,Business
EVT004039,CUST0275,2023-04-04,2023-04,Recurring,149,Business
EVT004040,CUST0275,2023-05-04,2023-05,Recurring,149,Business
EVT004041,CUST0275,2023-06-03,2023-06,Recurring,149,Business
EVT004042,CUST0275,2023-07-03,2023-07,Recurring,149,Business
EVT004043,CUST0275,2023-08-02,2023-08,Recurring,149,Business
EVT004044,CUST0275,2023-09-01,2023-09,Recurring,149,Business
EVT004045,CUST0275,2023-10-01,2023-10,Recurring,149,Business
EVT004046,CUST0275,2023-10-31,2023-10,Recurring,149,Business
EVT004047,CUST0275,2023-11-30,2023-11,Recurring,149,Business
EVT004048,CUST0275,2023-12-30,2023-12,Recurring,149,Business
EVT004049,CUST0275,2024-01-29,2024-01,Recurring,149,Business
EVT004050,CUST0275,2024-02-28,2024-02,Recurring,149,Business
EVT004051,CUST0275,2024-03-29,2024-03,Recurring,149,Business
EVT004052,CUST0276,2022-06-23,2022-06,New,149,Business
EVT004053,CUST0276,2022-07-23,2022-07,Recurring,149,Business
EVT004054,CUST0276,2022-08-22,2022-08,Recurring,149,Business
EVT004055,CUST0276,2022-09-21,2022-09,Recurring,149,Business
EVT004056,CUST0276,2022-10-21,2022-10,Recurring,149,Business
EVT004057,CUST0276,2022-11-20,2022-11,Recurring,149,Business
EVT004058,CUST0276,2022-12-20,2022-12,Recurring,149,Business
EVT004059,CUST0276,2023-01-19,2023-01,Recurring,149,Business
EVT004060,CUST0276,2023-02-18,2023-02,Recurring,149,Business
EVT004061,CUST0276,2023-03-20,2023-03,Recurring,149,Business
EVT004062,CUST0276,2023-04-19,2023-04,Recurring,149,Business
EVT004063,CUST0276,2023-05-19,2023-05,Recurring,149,Business
EVT004064,CUST0276,2023-06-18,2023-06,Recurring,149,Business
EVT004065,CUST0276,2023-07-18,2023-07,Recurring,149,Business
EVT004066,CUST0276,2023-08-17,2023-08,Recurring,149,Business
EVT004067,CUST0276,2023-09-16,2023-09,Recurring,149,Business
EVT004068,CUST0276,2023-10-16,2023-10,Recurring,149,Business
EVT004069,CUST0276,2023-11-15,2023-11,Recurring,149,Business
EVT004070,CUST0276,2023-12-15,2023-12,Recurring,149,Business
EVT004071,CUST0276,2024-01-14,2024-01,Recurring,149,Business
EVT004072,CUST0276,2024-02-13,2024-02,Recurring,149,Business
EVT004073,CUST0276,2024-03-14,2024-03,Recurring,149,Business
EVT004074,CUST0277,2023-03-06,2023-03,New,149,Business
EVT004075,CUST0277,2023-04-05,2023-04,Recurring,149,Business
EVT004076,CUST0277,2023-05-05,2023-05,Recurring,149,Business
EVT004077,CUST0277,2023-06-04,2023-06,Recurring,149,Business
EVT004078,CUST0277,2023-07-04,2023-07,Recurring,149,Business
EVT004079,CUST0277,2023-08-03,2023-08,Recurring,149,Business
EVT004080,CUST0277,2023-09-02,2023-09,Recurring,149,Business
EVT004081,CUST0277,2023-10-02,2023-10,Recurring,149,Business
EVT004082,CUST0277,2023-11-01,2023-11,Upgrade,299,Business
EVT004083,CUST0277,2023-12-01,2023-12,Recurring,149,Business
EVT004084,CUST0277,2023-12-31,2023-12,Recurring,149,Business
EVT004085,CUST0277,2024-01-30,2024-01,Recurring,149,Business
EVT004086,CUST0277,2024-02-29,2024-02,Recurring,149,Business
EVT004087,CUST0277,2024-03-30,2024-03,Recurring,149,Business
EVT004088,CUST0278,2023-09-22,2023-09,New,299,Enterprise
EVT004089,CUST0278,2023-10-22,2023-10,Recurring,299,Enterprise
EVT004090,CUST0278,2023-11-21,2023-11,Recurring,299,Enterprise
EVT004091,CUST0278,2023-12-21,2023-12,Recurring,299,Enterprise
EVT004092,CUST0278,2024-01-20,2024-01,Recurring,299,Enterprise
EVT004093,CUST0278,2024-02-19,2024-02,Recurring,299,Enterprise
EVT004094,CUST0278,2024-03-20,2024-03,Recurring,299,Enterprise
EVT004095,CUST0279,2023-06-11,2023-06,New,79,Professional
EVT004096,CUST0279,2023-07-11,2023-07,Recurring,79,Professional
EVT004097,CUST0279,2023-08-10,2023-08,Recurring,79,Professional
EVT004098,CUST0279,2023-09-09,2023-09,Recurring,79,Professional
EVT004099,CUST0279,2023-10-09,2023-10,Recurring,79,Professional
EVT004100,CUST0280,2022-12-05,2022-12,New,29,Starter
EVT004101,CUST0280,2023-01-04,2023-01,Recurring,29,Starter
EVT004102,CUST0280,2023-02-03,2023-02,Recurring,29,Starter
EVT004103,CUST0280,2023-03-05,2023-03,Recurring,29,Starter
EVT004104,CUST0280,2023-04-04,2023-04,Recurring,29,Starter
EVT004105,CUST0280,2023-05-04,2023-05,Recurring,29,Starter
EVT004106,CUST0280,2023-06-03,2023-06,Recurring,29,Starter
EVT004107,CUST0280,2023-07-03,2023-07,Recurring,29,Starter
EVT004108,CUST0280,2023-08-02,2023-08,Recurring,29,Starter
EVT004109,CUST0280,2023-09-01,2023-09,Recurring,29,Starter
EVT004110,CUST0280,2023-10-01,2023-10,Recurring,29,Starter
EVT004111,CUST0280,2023-10-31,2023-10,Recurring,29,Starter
EVT004112,CUST0280,2023-11-30,2023-11,Recurring,29,Starter
EVT004113,CUST0281,2023-04-09,2023-04,New,79,Professional
EVT004114,CUST0281,2023-05-09,2023-05,Recurring,79,Professional
EVT004115,CUST0281,2023-06-08,2023-06,Recurring,79,Professional
EVT004116,CUST0281,2023-07-08,2023-07,Recurring,79,Professional
EVT004117,CUST0281,2023-08-07,2023-08,Recurring,79,Professional
EVT004118,CUST0281,2023-09-06,2023-09,Recurring,79,Professional
EVT004119,CUST0281,2023-10-06,2023-10,Recurring,79,Professional
EVT004120,CUST0281,2023-11-05,2023-11,Recurring,79,Professional
EVT004121,CUST0281,2023-12-05,2023-12,Recurring,79,Professional
EVT004122,CUST0281,2024-01-04,2024-01,Recurring,79,Professional
EVT004123,CUST0281,2024-02-03,2024-02,Recurring,79,Professional
EVT004124,CUST0281,2024-03-04,2024-03,Recurring,79,Professional
EVT004125,CUST0282,2022-06-19,2022-06,New,29,Starter
EVT004126,CUST0282,2022-07-19,2022-07,Recurring,29,Starter
EVT004127,CUST0282,2022-08-18,2022-08,Recurring,29,Starter
EVT004128,CUST0282,2022-09-17,2022-09,Recurring,29,Starter
EVT004129,CUST0282,2022-10-17,2022-10,Recurring,29,Starter
EVT004130,CUST0282,2022-11-16,2022-11,Recurring,29,Starter
EVT004131,CUST0282,2022-12-16,2022-12,Recurring,29,Starter
EVT004132,CUST0282,2023-01-15,2023-01,Recurring,29,Starter
EVT004133,CUST0282,2023-02-14,2023-02,Recurring,29,Starter
EVT004134,CUST0282,2023-03-16,2023-03,Recurring,29,Starter
EVT004135,CUST0282,2023-04-15,2023-04,Recurring,29,Starter
EVT004136,CUST0282,2023-05-15,2023-05,Recurring,29,Starter
EVT004137,CUST0282,2023-06-14,2023-06,Recurring,29,Starter
EVT004138,CUST0282,2023-07-14,2023-07,Recurring,29,Starter
EVT004139,CUST0282,2023-08-13,2023-08,Recurring,29,Starter
EVT004140,CUST0282,2023-09-12,2023-09,Recurring,29,Starter
EVT004141,CUST0282,2023-10-12,2023-10,Recurring,29,Starter
EVT004142,CUST0282,2023-11-11,2023-11,Recurring,29,Starter
EVT004143,CUST0282,2023-12-11,2023-12,Recurring,29,Starter
EVT004144,CUST0282,2024-01-10,2024-01,Recurring,29,Starter
EVT004145,CUST0282,2024-02-09,2024-02,Recurring,29,Starter
EVT004146,CUST0282,2024-03-10,2024-03,Recurring,29,Starter
EVT004147,CUST0283,2023-08-16,2023-08,New,79,Professional
EVT004148,CUST0283,2023-09-15,2023-09,Recurring,79,Professional
EVT004149,CUST0283,2023-10-15,2023-10,Recurring,79,Professional
EVT004150,CUST0283,2023-11-14,2023-11,Recurring,79,Professional
EVT004151,CUST0283,2023-12-14,2023-12,Recurring,79,Professional
EVT004152,CUST0283,2024-01-13,2024-01,Recurring,79,Professional
EVT004153,CUST0283,2024-02-12,2024-02,Recurring,79,Professional
EVT004154,CUST0283,2024-03-13,2024-03,Upgrade,149,Professional
EVT004155,CUST0284,2022-12-07,2022-12,New,29,Starter
EVT004156,CUST0284,2023-01-06,2023-01,Recurring,29,Starter
EVT004157,CUST0284,2023-02-05,2023-02,Recurring,29,Starter
EVT004158,CUST0284,2023-03-07,2023-03,Recurring,29,Starter
EVT004159,CUST0284,2023-04-06,2023-04,Recurring,29,Starter
EVT004160,CUST0284,2023-05-06,2023-05,Recurring,29,Starter
EVT004161,CUST0284,2023-06-05,2023-06,Upgrade,79,Starter
EVT004162,CUST0284,2023-07-05,2023-07,Recurring,29,Starter
EVT004163,CUST0284,2023-08-04,2023-08,Recurring,29,Starter
EVT004164,CUST0284,2023-09-03,2023-09,Recurring,29,Starter
EVT004165,CUST0284,2023-10-03,2023-10,Recurring,29,Starter
EVT004166,CUST0284,2023-11-02,2023-11,Recurring,29,Starter
EVT004167,CUST0284,2023-12-02,2023-12,Recurring,29,Starter
EVT004168,CUST0284,2024-01-01,2024-01,Recurring,29,Starter
EVT004169,CUST0284,2024-01-31,2024-01,Recurring,29,Starter
EVT004170,CUST0284,2024-03-01,2024-03,Recurring,29,Starter
EVT004171,CUST0284,2024-03-31,2024-03,Recurring,29,Starter
EVT004172,CUST0285,2022-09-20,2022-09,New,79,Professional
EVT004173,CUST0285,2022-10-20,2022-10,Recurring,79,Professional
EVT004174,CUST0285,2022-11-19,2022-11,Recurring,79,Professional
EVT004175,CUST0285,2022-12-19,2022-12,Recurring,79,Professional
EVT004176,CUST0285,2023-01-18,2023-01,Recurring,79,Professional
EVT004177,CUST0285,2023-02-17,2023-02,Upgrade,149,Professional
EVT004178,CUST0285,2023-03-19,2023-03,Recurring,79,Professional
EVT004179,CUST0285,2023-04-18,2023-04,Recurring,79,Professional
EVT004180,CUST0285,2023-05-18,2023-05,Recurring,79,Professional
EVT004181,CUST0285,2023-06-17,2023-06,Recurring,79,Professional
EVT004182,CUST0285,2023-07-17,2023-07,Recurring,79,Professional
EVT004183,CUST0285,2023-08-16,2023-08,Recurring,79,Professional
EVT004184,CUST0285,2023-09-15,2023-09,Recurring,79,Professional
EVT004185,CUST0285,2023-10-15,2023-10,Recurring,79,Professional
EVT004186,CUST0285,2023-11-14,2023-11,Recurring,79,Professional
EVT004187,CUST0285,2023-12-14,2023-12,Recurring,79,Professional
EVT004188,CUST0285,2024-01-13,2024-01,Recurring,79,Professional
EVT004189,CUST0285,2024-02-12,2024-02,Recurring,79,Professional
EVT004190,CUST0285,2024-03-13,2024-03,Recurring,79,Professional
EVT004191,CUST0286,2023-02-26,2023-02,New,149,Business
EVT004192,CUST0286,2023-03-28,2023-03,Recurring,149,Business
EVT004193,CUST0286,2023-04-27,2023-04,Recurring,149,Business
EVT004194,CUST0286,2023-05-27,2023-05,Recurring,149,Business
EVT004195,CUST0286,2023-06-26,2023-06,Recurring,149,Business
EVT004196,CUST0286,2023-07-26,2023-07,Recurring,149,Business
EVT004197,CUST0286,2023-08-25,2023-08,Recurring,149,Business
EVT004198,CUST0286,2023-09-24,2023-09,Recurring,149,Business
EVT004199,CUST0286,2023-10-24,2023-10,Recurring,149,Business
EVT004200,CUST0286,2023-11-23,2023-11,Recurring,149,Business
EVT004201,CUST0286,2023-12-23,2023-12,Recurring,149,Business
EVT004202,CUST0287,2023-05-18,2023-05,New,29,Starter
EVT004203,CUST0287,2023-06-17,2023-06,Recurring,29,Starter
EVT004204,CUST0287,2023-07-17,2023-07,Recurring,29,Starter
EVT004205,CUST0288,2022-04-16,2022-04,New,299,Enterprise
EVT004206,CUST0288,2022-05-16,2022-05,Recurring,299,Enterprise
EVT004207,CUST0288,2022-06-15,2022-06,Recurring,299,Enterprise
EVT004208,CUST0288,2022-07-15,2022-07,Recurring,299,Enterprise
EVT004209,CUST0288,2022-08-14,2022-08,Recurring,299,Enterprise
EVT004210,CUST0289,2022-03-02,2022-03,New,79,Professional
EVT004211,CUST0289,2022-04-01,2022-04,Recurring,79,Professional
EVT004212,CUST0289,2022-05-01,2022-05,Recurring,79,Professional
EVT004213,CUST0289,2022-05-31,2022-05,Recurring,79,Professional
EVT004214,CUST0289,2022-06-30,2022-06,Recurring,79,Professional
EVT004215,CUST0289,2022-07-30,2022-07,Recurring,79,Professional
EVT004216,CUST0289,2022-08-29,2022-08,Recurring,79,Professional
EVT004217,CUST0289,2022-09-28,2022-09,Recurring,79,Professional
EVT004218,CUST0289,2022-10-28,2022-10,Recurring,79,Professional
EVT004219,CUST0289,2022-11-27,2022-11,Recurring,79,Professional
EVT004220,CUST0289,2022-12-27,2022-12,Recurring,79,Professional
EVT004221,CUST0289,2023-01-26,2023-01,Recurring,79,Professional
EVT004222,CUST0289,2023-02-25,2023-02,Recurring,79,Professional
EVT004223,CUST0289,2023-03-27,2023-03,Recurring,79,Professional
EVT004224,CUST0289,2023-04-26,2023-04,Recurring,79,Professional
EVT004225,CUST0289,2023-05-26,2023-05,Recurring,79,Professional
EVT004226,CUST0289,2023-06-25,2023-06,Recurring,79,Professional
EVT004227,CUST0289,2023-07-25,2023-07,Recurring,79,Professional
EVT004228,CUST0289,2023-08-24,2023-08,Recurring,79,Professional
EVT004229,CUST0289,2023-09-23,2023-09,Recurring,79,Professional
EVT004230,CUST0289,2023-10-23,2023-10,Recurring,79,Professional
EVT004231,CUST0289,2023-11-22,2023-11,Recurring,79,Professional
EVT004232,CUST0289,2023-12-22,2023-12,Recurring,79,Professional
EVT004233,CUST0289,2024-01-21,2024-01,Recurring,79,Professional
EVT004234,CUST0289,2024-02-20,2024-02,Recurring,79,Professional
EVT004235,CUST0289,2024-03-21,2024-03,Recurring,79,Professional
